symbol,shortName,longName,marketCap,cumulativeMarketCapPercentage,companySize,region
8309.T,SUMITOMO MITSUI TRUST GP INC,"Sumitomo Mitsui Trust Group, Inc.",2781947363328.0,89.05902833533433,Mid-Cap,east_asia_n_pacific
8015.T,TOYOTA TSUSHO CORP,Toyota Tsusho Corporation,2756354506752.0,89.0979054902062,Mid-Cap,east_asia_n_pacific
4612.T,NIPPON PAINT HOLDINGS CO LTD,"Nippon Paint Holdings Co., Ltd.",2691644784640.0,89.17426187159035,Mid-Cap,east_asia_n_pacific
4503.T,ASTELLAS PHARMA,Astellas Pharma Inc.,2644902150144.0,89.2304018300457,Mid-Cap,east_asia_n_pacific
1605.T,INPEX CORPORATION,Inpex Corporation,2531127721984.0,89.4476085579686,Mid-Cap,east_asia_n_pacific
7532.T,PAN PACIFIC INTL HLDGS CORP,Pan Pacific International Holdings Corporation,2508270075904.0,89.50076377681009,Mid-Cap,east_asia_n_pacific
9766.T,KONAMI GROUP CORPORATION,Konami Group Corporation,2490859782144.0,89.51827123287309,Mid-Cap,east_asia_n_pacific
9988.HK,BABA-W,Alibaba Group Holding Limited,2488855953408.0,89.53576460466535,Mid-Cap,east_asia_n_pacific
6971.T,KYOCERA CORP,Kyocera Corporation,2416006135808.0,89.70786745971225,Mid-Cap,east_asia_n_pacific
2454.TW,MEDIATEK INC,MediaTek Inc.,2335019368448.0,89.8584131757537,Mid-Cap,east_asia_n_pacific
1398.HK,ICBC,ICBC,2331548057600.0,89.87480088070193,Mid-Cap,east_asia_n_pacific
BMTR.JK,Global Mediacom Tbk,PT Global Mediacom Tbk,2289349951488.0,89.95598174206167,Mid-Cap,east_asia_n_pacific
7936.T,ASICS CORP,ASICS Corporation,2283991203840.0,89.97203518510818,Mid-Cap,east_asia_n_pacific
7733.T,OLYMPUS CORPORATION,Olympus Corporation,2268489318400.0,89.98797967036423,Mid-Cap,east_asia_n_pacific
5020.T,ENEOS HOLDINGS INC,"ENEOS Holdings, Inc.",2239301681152.0,90.0669008409342,Small-Cap,east_asia_n_pacific
1928.T,SEKISUI HOUSE,"Sekisui House, Ltd.",2227502317568.0,90.08255724168168,Small-Cap,east_asia_n_pacific
6326.T,KUBOTA CORP,Kubota Corporation,2191350300672.0,90.16022664597277,Small-Cap,east_asia_n_pacific
9101.T,NIPPON YUSEN KABUSHIKI KAISHA,Nippon Yusen Kabushiki Kaisha,2183403798528.0,90.19096797228629,Small-Cap,east_asia_n_pacific
9735.T,SECOM CO,"SECOM CO., LTD.",2169977307136.0,90.23685518046214,Small-Cap,east_asia_n_pacific
ASRI.JK,Alam Sutera Realty Tbk.,PT Alam Sutera Realty Tbk,2161434034176.0,90.25204720839469,Small-Cap,east_asia_n_pacific
2317.TW,HON HAI PRECISION INDUSTRY,"Hon Hai Precision Industry Co., Ltd.",2138859896832.0,90.28215734785694,Small-Cap,east_asia_n_pacific
8113.T,UNICHARM CORP,Unicharm Corporation,2129071833088.0,90.32708414198281,Small-Cap,east_asia_n_pacific
5802.T,SUMITOMO ELECTRIC INDUSTRIES,"Sumitomo Electric Industries, Ltd.",2042458669056.0,90.42949124858427,Small-Cap,east_asia_n_pacific
4716.T,ORACLE CORP JAPAN,Oracle Corporation Japan,2041167347712.0,90.44383796047607,Small-Cap,east_asia_n_pacific
9503.T,KANSAI ELECTRIC POWER CO INC,"The Kansai Electric Power Company, Incorporated",2022557876224.0,90.48666913340564,Small-Cap,east_asia_n_pacific
600519.SS,KWEICHOW MOUTAI,"Kweichow Moutai Co., Ltd.",1991340589056.0,90.5429491303057,Small-Cap,east_asia_n_pacific
4091.T,NIPPON SANSO HOLDINGS CORPORATI,Nippon Sanso Holdings Corporation,1991137558528.0,90.5569441988243,Small-Cap,east_asia_n_pacific
6988.T,NITTO DENKO CORP,Nitto Denko Corporation,1991059439616.0,90.57093871827007,Small-Cap,east_asia_n_pacific
7270.T,SUBARU CORPORATION,Subaru Corporation,1977812385792.0,90.59875277704887,Small-Cap,east_asia_n_pacific
4507.T,SHIONOGI & CO,"Shionogi & Co., Ltd.",1962107338752.0,90.62644413463381,Small-Cap,east_asia_n_pacific
APLN.JK,Agung Podomoro Land Tbk.,PT Agung Podomoro Land Tbk,1929440526336.0,90.79053416356926,Small-Cap,east_asia_n_pacific
7309.T,SHIMANO INC,Shimano Inc.,1918511087616.0,90.81756172250937,Small-Cap,east_asia_n_pacific
4755.T,RAKUTEN GROUP INC,"Rakuten Group, Inc.",1907501826048.0,90.87125619166927,Small-Cap,east_asia_n_pacific
4684.T,OBIC CO LTD,"OBIC Co.,Ltd.",1906500698112.0,90.88465637478899,Small-Cap,east_asia_n_pacific
9104.T,MITSUI O.S.K. LINES LTD,"Mitsui O.S.K. Lines, Ltd.",1844763426816.0,91.05524683268975,Small-Cap,east_asia_n_pacific
028670.KS,PanOcean,"Pan Ocean Co., Ltd.",1804173705216.0,91.1319665888118,Small-Cap,east_asia_n_pacific
0941.HK,CHINA MOBILE,CHINA MOBILE,1801359982592.0,91.15729346376838,Small-Cap,east_asia_n_pacific
023530.KS,LOTTE SHOPPING,"Lotte Shopping Co., Ltd.",1795183083520.0,91.19521593116188,Small-Cap,east_asia_n_pacific
9531.T,TOKYO GAS CO,"Tokyo Gas Co.,Ltd.",1792752877568.0,91.20781661726267,Small-Cap,east_asia_n_pacific
6869.T,SYSMEX CORP,Sysmex Corporation,1785043615744.0,91.2329554117448,Small-Cap,east_asia_n_pacific
1288.HK,ABC,ABC,1772722454528.0,91.25791722328815,Small-Cap,east_asia_n_pacific
3659.T,NEXON CO LTD,"NEXON Co., Ltd.",1734788120576.0,91.34430783225844,Small-Cap,east_asia_n_pacific
9435.T,HIKARI TSUSHIN INC,"Hikari Tsushin, Inc.",1727546916864.0,91.36859601896438,Small-Cap,east_asia_n_pacific
2503.T,KIRIN HOLDINGS COMPANY LIMITED,"Kirin Holdings Company, Limited",1707467341824.0,91.40475378472067,Small-Cap,east_asia_n_pacific
0939.HK,CCB,CCB,1692540600320.0,91.4645698106196,Small-Cap,east_asia_n_pacific
SMBR.JK,Semen Baturaja Tbk.,PT Semen Baturaja (Persero) Tbk,1688530059264.0,91.48833349642986,Small-Cap,east_asia_n_pacific
8136.T,SANRIO CO LTD,"Sanrio Company, Ltd.",1686773563392.0,91.50018928785619,Small-Cap,east_asia_n_pacific
8795.T,T&D HOLDINGS INC,"T&D Holdings, Inc.",1679216082944.0,91.57111105511852,Small-Cap,east_asia_n_pacific
8697.T,JAPAN EXCHANGE GROUP,"Japan Exchange Group, Inc.",1643863605248.0,91.62931985825726,Small-Cap,east_asia_n_pacific
9843.T,NITORI HOLDINGS CO LTD,"Nitori Holdings Co., Ltd.",1638673940480.0,91.64083757283124,Small-Cap,east_asia_n_pacific
3402.T,TORAY INDUSTRIES INC,"Toray Industries, Inc.",1638417432576.0,91.65235348449328,Small-Cap,east_asia_n_pacific
7013.T,IHI CORPORATION,IHI Corporation,1618816532480.0,91.69799430084481,Small-Cap,east_asia_n_pacific
9697.T,CAPCOM CO LTD,"Capcom Co., Ltd.",1605707890688.0,91.72058768030476,Small-Cap,east_asia_n_pacific
0005.HK,HSBC HOLDINGS,HSBC HOLDINGS,1586860785664.0,91.78783858065387,Small-Cap,east_asia_n_pacific
5803.T,FUJIKURA,Fujikura Ltd.,1570146877440.0,91.80993136323258,Small-Cap,east_asia_n_pacific
7012.T,KAWASAKI HEAVY INDUSTRIES,"Kawasaki Heavy Industries, Ltd.",1568322224128.0,91.82095459811251,Small-Cap,east_asia_n_pacific
MLPL.JK,Multipolar Tbk,PT Multipolar Tbk,1545726590976.0,91.85372096489009,Small-Cap,east_asia_n_pacific
3988.HK,BANK OF CHINA,Bank of China Limited,1543112228864.0,91.86456700678325,Small-Cap,east_asia_n_pacific
2587.T,SUNTORY BEVERAGE & FOOD LIMITED,Suntory Beverage & Food Limited,1535421054976.0,91.89701586482913,Small-Cap,east_asia_n_pacific
3407.T,ASAHI KASEI CORP,Asahi Kasei Corporation,1483691524096.0,92.06674687543399,Small-Cap,east_asia_n_pacific
8593.T,MITSUBISHI HC CAPITAL INC,Mitsubishi HC Capital Inc.,1475385622528.0,92.10834178970697,Small-Cap,east_asia_n_pacific
7202.T,ISUZU MOTORS,Isuzu Motors Limited,1474307817472.0,92.11870422741734,Small-Cap,east_asia_n_pacific
1812.T,KAJIMA CORP,Kajima Corporation,1472487227392.0,92.12905386878282,Small-Cap,east_asia_n_pacific
8601.T,DAIWA SECURITIES GROUP,Daiwa Securities Group Inc.,1452392316928.0,92.19064522032538,Small-Cap,east_asia_n_pacific
1802.T,OBAYASHI CORP,Obayashi Corporation,1451860295680.0,92.20084988159071,Small-Cap,east_asia_n_pacific
0857.HK,PETROCHINA,PETROCHINA,1438384652288.0,92.24139197083034,Small-Cap,east_asia_n_pacific
9021.T,WEST JAPAN RAILWAY CO,West Japan Railway Company,1415677345792.0,92.35192059416742,Small-Cap,east_asia_n_pacific
5019.T,IDEMITSU KOSAN CO.LTD,"Idemitsu Kosan Co.,Ltd.",1405349134336.0,92.3915574622312,Small-Cap,east_asia_n_pacific
2801.T,KIKKOMAN CORP,Kikkoman Corporation,1399193206784.0,92.40139194338788,Small-Cap,east_asia_n_pacific
6383.T,DAIFUKU CO LTD,"Daifuku Co., Ltd.",1378451062784.0,92.45981536674935,Small-Cap,east_asia_n_pacific
9532.T,OSAKA GAS CO,"Osaka Gas Co., Ltd.",1378238726144.0,92.46950256556933,Small-Cap,east_asia_n_pacific
7201.T,NISSAN MOTOR CO,"Nissan Motor Co., Ltd.",1378061647872.0,92.4791885197628,Small-Cap,east_asia_n_pacific
6586.T,MAKITA CORP,Makita Corporation,1363738492928.0,92.53695664681688,Small-Cap,east_asia_n_pacific
4704.T,TREND MICRO INC,Trend Micro Incorporated,1354984980480.0,92.54648040250228,Small-Cap,east_asia_n_pacific
9202.T,ANA HOLDINGS INC,ANA Holdings Inc.,1330309496832.0,92.62190559414547,Small-Cap,east_asia_n_pacific
3092.T,ZOZO INC,"ZOZO, Inc.",1316693999616.0,92.64974104465416,Small-Cap,east_asia_n_pacific
9107.T,KAWASAKI KISEN KAISHA,"Kawasaki Kisen Kaisha, Ltd.",1315432038400.0,92.65898679537095,Small-Cap,east_asia_n_pacific
7550.T,ZENSHO HOLDINGS CO LTD,"Zensho Holdings Co., Ltd.",1312687652864.0,92.68669872752538,Small-Cap,east_asia_n_pacific
9602.T,TOHO CO LTD,"Toho Co., Ltd.",1292349997056.0,92.74145713399454,Small-Cap,east_asia_n_pacific
1810.HK,XIAOMI-W,XIAOMI-W,1281952186368.0,92.76856222551847,Small-Cap,east_asia_n_pacific
7259.T,AISIN CORPORATION,Aisin Corporation,1271733944320.0,92.78649534568343,Small-Cap,east_asia_n_pacific
8473.T,SBI HOLDINGS INC,"SBI Holdings, Inc.",1257723265024.0,92.83091749950418,Small-Cap,east_asia_n_pacific
4768.T,OTSUKA CORPORATION,Otsuka Corporation,1254396919808.0,92.83973425391025,Small-Cap,east_asia_n_pacific
9502.T,CHUBU ELECTRIC POWER CO INC,"Chubu Electric Power Company, Incorporated",1252545658880.0,92.85735040243993,Small-Cap,east_asia_n_pacific
7911.T,TOPPAN HOLDINGS INC,TOPPAN Holdings Inc.,1216403734528.0,92.93536867065336,Small-Cap,east_asia_n_pacific
4523.T,EISAI CO LTD,"Eisai Co., Ltd.",1215073615872.0,92.94390903414379,Small-Cap,east_asia_n_pacific
7272.T,YAMAHA MOTOR CO,"Yamaha Motor Co., Ltd.",1206802841600.0,92.96938918425374,Small-Cap,east_asia_n_pacific
2881.TW,FUBON FINANCIAL HLDG CO LTD,"Fubon Financial Holding Co., Ltd.",1205314650112.0,92.98633919965782,Small-Cap,east_asia_n_pacific
6967.T,SHINKO ELECTRIC INDUSTRIES CO,"Shinko Electric Industries Co., Ltd.",1197271678976.0,93.01164216415111,Small-Cap,east_asia_n_pacific
5411.T,JFE HOLDINGS INC,"JFE Holdings, Inc.",1195203756032.0,93.02004286875723,Small-Cap,east_asia_n_pacific
1801.T,TAISEI CORP,Taisei Corporation,1192908029952.0,93.02842743743962,Small-Cap,east_asia_n_pacific
1211.HK,BYD COMPANY,BYD COMPANY,1192322662400.0,93.03680789176086,Small-Cap,east_asia_n_pacific
7181.T,JAPAN POST INSURANCE CO LTD,"Japan Post Insurance Co., Ltd.",1187405234176.0,93.06191153913329,Small-Cap,east_asia_n_pacific
9719.T,SCSK CORP,SCSK Corporation,1179446673408.0,93.07853122827173,Small-Cap,east_asia_n_pacific
2413.T,M3 INC,"M3, Inc.",1179140882432.0,93.0868190320812,Small-Cap,east_asia_n_pacific
5838.T,RAKUTEN BANK LTD,"Rakuten Bank, Ltd.",1168854876160.0,93.11155310092978,Small-Cap,east_asia_n_pacific
7186.T,CONCORDIA FINANCIAL GROUP LTD,"Concordia Financial Group, Ltd.",1160324579328.0,93.11970865096797,Small-Cap,east_asia_n_pacific
9201.T,JAPAN AIRLINES CO LTD,"Japan Airlines Co., Ltd.",1157094309888.0,93.12784149647632,Small-Cap,east_asia_n_pacific
4151.T,KYOWA KIRIN CO LTD,"Kyowa Kirin Co., Ltd.",1153766916096.0,93.13595095479882,Small-Cap,east_asia_n_pacific
4911.T,SHISEIDO COMPANY LIMITED,"Shiseido Company, Limited",1139953238016.0,93.16801606160887,Small-Cap,east_asia_n_pacific
3003.T,HULIC CO LTD,"Hulic Co., Ltd.",1117981769728.0,93.23150007731624,Small-Cap,east_asia_n_pacific
8951.T,NIPPON BUILDING FUND INC,Nippon Building Fund Inc.,1115850801152.0,93.24719084394229,Small-Cap,east_asia_n_pacific
6361.T,EBARA CORP,Ebara Corporation,1104462610432.0,93.29391713397129,Small-Cap,east_asia_n_pacific
3968.HK,CM BANK,"China Merchants Bank Co., Ltd.",1101215039488.0,93.30165722197543,Small-Cap,east_asia_n_pacific
7453.T,RYOHIN KEIKAKU CO,"Ryohin Keikaku Co., Ltd.",1095555481600.0,93.33256381045754,Small-Cap,east_asia_n_pacific
4204.T,SEKISUI CHEMICAL CO,"Sekisui Chemical Co., Ltd.",1093130190848.0,93.34794187918799,Small-Cap,east_asia_n_pacific
4188.T,MITSUBISHI CHEMICAL GROUP CORP,Mitsubishi Chemical Group Corporation,1091706028032.0,93.37096852455262,Small-Cap,east_asia_n_pacific
5929.T,SANWA HOLDINGS CORP,Sanwa Holdings Corporation,1039158411264.0,93.452645406419,Small-Cap,east_asia_n_pacific
1878.T,DAITO TRUST CONSTRUCTION CO,"Daito Trust Construction Co.,Ltd.",1030313934848.0,93.49634074028728,Small-Cap,east_asia_n_pacific
6506.T,YASKAWA ELECTRIC CORP,YASKAWA Electric Corporation,1027831758848.0,93.50356504070241,Small-Cap,east_asia_n_pacific
8331.T,CHIBA BANK,"The Chiba Bank, Ltd.",1025008140288.0,93.5179808003446,Small-Cap,east_asia_n_pacific
2412.TW,CHUNGHWA TELECOM,"Chunghwa Telecom Co., Ltd.",1008468557824.0,93.57512821899424,Small-Cap,east_asia_n_pacific
7735.T,SCREEN HOLDINGS CO LTD,"SCREEN Holdings Co., Ltd.",1001880420352.0,93.59627798097087,Small-Cap,east_asia_n_pacific
5201.T,AGC INC,AGC Inc.,991975112704.0,93.61022310413009,Small-Cap,east_asia_n_pacific
3626.T,TIS INC.,TIS Inc.,990243717120.0,93.62414737403772,Small-Cap,east_asia_n_pacific
9042.T,HANKYU HANSHIN HOLDINGS INC,"Hankyu Hanshin Holdings, Inc.",987512963072.0,93.63803730063772,Small-Cap,east_asia_n_pacific
9005.T,TOKYU CORP,Tokyu Corporation,986702020608.0,93.65191319363647,Small-Cap,east_asia_n_pacific
3690.HK,MEITUAN-W,Meituan,978151800832.0,93.68640192540408,Small-Cap,east_asia_n_pacific
2308.TW,DELTA ELECTRONIC,"Delta Electronics, Inc.",977973870592.0,93.69327579068262,Small-Cap,east_asia_n_pacific
7912.T,DAI NIPPON PRINTING CO,"Dai Nippon Printing Co., Ltd.",977325195264.0,93.70014509662991,Small-Cap,east_asia_n_pacific
0883.HK,CNOOC,CNOOC,954520371200.0,93.74750139797843,Small-Cap,east_asia_n_pacific
1803.T,SHIMIZU CORP,Shimizu Corporation,952976343040.0,93.76761213037643,Small-Cap,east_asia_n_pacific
1911.T,SUMITOMO FORESTRY CO,"Sumitomo Forestry Co., Ltd.",949166669824.0,93.78764156637011,Small-Cap,east_asia_n_pacific
5713.T,SUMITOMO METAL MINING CO,"Sumitomo Metal Mining Co., Ltd.",948547420160.0,93.80097726613762,Small-Cap,east_asia_n_pacific
6504.T,FUJI ELECTRIC CO. LTD.,"Fuji Electric Co., Ltd.",940808011776.0,93.80758990449164,Small-Cap,east_asia_n_pacific
2882.TW,CATHAY FINANCIAL HLDG CO,"Cathay Financial Holding Co., Ltd.",938828824576.0,93.81418863177238,Small-Cap,east_asia_n_pacific
5334.T,NITERRA CO LTD,"Niterra Co., Ltd.",935833632768.0,93.82735489789184,Small-Cap,east_asia_n_pacific
9024.T,SEIBU HOLDINGS INC,Seibu Holdings Inc.,932743020544.0,93.83391085000416,Small-Cap,east_asia_n_pacific
7752.T,RICOH CO,"Ricoh Company, Ltd.",932593664000.0,93.84046575233714,Small-Cap,east_asia_n_pacific
2382.TW,QUANTA COMPUTER,Quanta Computer Inc.,928939311104.0,93.8469949693934,Small-Cap,east_asia_n_pacific
2897.T,NISSIN FOODS HOLDINGS CO. LTD.,"Nissin Foods Holdings Co.,Ltd.",914708365312.0,93.89228990349073,Small-Cap,east_asia_n_pacific
PTT.BK,PTT_PTT,PTT Public Company Limited,912041574400.0,93.89870035176482,Small-Cap,east_asia_n_pacific
6479.T,MINEBEA MITSUMI INC,MINEBEA MITSUMI Inc.,911800991744.0,93.90510910906042,Small-Cap,east_asia_n_pacific
2318.HK,PING AN,"Ping An Insurance (Group) Company of China, Ltd.",908928548864.0,93.93069839200085,Small-Cap,east_asia_n_pacific
2628.HK,CHINA LIFE,China Life Insurance Company Limited,900167368704.0,93.94973755672773,Small-Cap,east_asia_n_pacific
5831.T,SHIZUOKA FINANCIAL GROUP INC.,"Shizuoka Financial Group,Inc.",898255618048.0,93.95605110792762,Small-Cap,east_asia_n_pacific
2269.T,MEIJI HOLDINGS CO LTD,"Meiji Holdings Co., Ltd.",897736114176.0,93.96236100770109,Small-Cap,east_asia_n_pacific
6645.T,OMRON CORP,OMRON Corporation,875005804544.0,93.99954837943544,Small-Cap,east_asia_n_pacific
4324.T,DENTSU GROUP INC,Dentsu Group Inc.,873975578624.0,94.00569127401046,Small-Cap,east_asia_n_pacific
2267.T,YAKULT HONSHA CO,"Yakult Honsha Co.,Ltd.",871565819904.0,94.01794659883132,Small-Cap,east_asia_n_pacific
6465.T,HOSHIZAKI CORPORATION,Hoshizaki Corporation,869339234304.0,94.02405690602626,Small-Cap,east_asia_n_pacific
6305.T,HITACHI CONSTRUCTION MACHINERY,"Hitachi Construction Machinery Co., Ltd.",860813066240.0,94.05444980970246,Small-Cap,east_asia_n_pacific
9684.T,SQUARE ENIX HOLDINGS CO.LTD.,"Square Enix Holdings Co., Ltd.",839422115840.0,94.12612062008712,Small-Cap,east_asia_n_pacific
BEST.JK,Bekasi Fajar Industrial Estate ,PT Bekasi Fajar Industrial Estate Tbk,829668655104.0,94.1378400194282,Small-Cap,east_asia_n_pacific
3099.T,ISETAN MITSUKOSHI HOLDINGS LTD,Isetan Mitsukoshi Holdings Ltd.,809538879488.0,94.19539902850359,Small-Cap,east_asia_n_pacific
6724.T,SEIKO EPSON CORP,Seiko Epson Corporation,798297227264.0,94.24613629460461,Small-Cap,east_asia_n_pacific
2891.TW,CTBC FINANCIAL HOLDINGS COMPANY,"CTBC Financial Holding Co., Ltd.",794975993856.0,94.25731250292424,Small-Cap,east_asia_n_pacific
6841.T,YOKOGAWA ELECTRIC CORP,Yokogawa Electric Corporation,785592090624.0,94.27394815571022,Small-Cap,east_asia_n_pacific
9404.T,NIPPON TELEVISION HOLDINGS INC,"Nippon Television Holdings, Inc.",784220356608.0,94.28497841614278,Small-Cap,east_asia_n_pacific
8354.T,FUKUOKA FINANCIAL GROUP INC.,"Fukuoka Financial Group, Inc.",778023075840.0,94.30140388366675,Small-Cap,east_asia_n_pacific
3038.T,KOBE BUSSAN CO LTD,"Kobe Bussan Co., Ltd.",774971588608.0,94.31231876280167,Small-Cap,east_asia_n_pacific
8952.T,JAPAN REAL ESTATE INVESTMENT CO,Japan Real Estate Investment Corporation,773326569472.0,94.33408609213608,Small-Cap,east_asia_n_pacific
4528.T,ONO PHARMACEUTICAL CO,"Ono Pharmaceutical Co., Ltd.",772669636608.0,94.33951693967357,Small-Cap,east_asia_n_pacific
2702.T,MCDONALD'S HOLDINGS COMPANY(JAP,"McDonald's Holdings Company (Japan), Ltd.",771162177536.0,94.35035763916183,Small-Cap,east_asia_n_pacific
3231.T,NOMURA REAL ESTATE HOLDINGS INC,"Nomura Real Estate Holdings, Inc.",762953138176.0,94.38800286393194,Small-Cap,east_asia_n_pacific
7167.T,MEBUKI FINANCIAL GROUP INC,"Mebuki Financial Group,Inc.",734222942208.0,94.45611126264481,Small-Cap,east_asia_n_pacific
3289.T,TOKYU FUDOSAN HOLDINGS CORPORAT,Tokyu Fudosan Holdings Corporation,732465463296.0,94.46641747750884,Small-Cap,east_asia_n_pacific
8439.T,TOKYO CENTURY CORPORATION,Tokyo Century Corporation,730121437184.0,94.47669147764371,Small-Cap,east_asia_n_pacific
1088.HK,CHINA SHENHUA,CHINA SHENHUA,730118094848.0,94.4818232440153,Small-Cap,east_asia_n_pacific
9147.T,NIPPON EXPRESS HLDGS INC,"Nippon Express Holdings, Inc.",726740762624.0,94.50230723400146,Small-Cap,east_asia_n_pacific
2768.T,SOJITZ CORPORATION,Sojitz Corporation,718732132352.0,94.51244664772682,Small-Cap,east_asia_n_pacific
9501.T,TOKYO ELEC POWER CO HLDGS INC,"Tokyo Electric Power Company Holdings, Incorporated",717411385344.0,94.52253288338049,Small-Cap,east_asia_n_pacific
6448.T,BROTHER INDUSTRIES,"Brother Industries, Ltd.",715319869440.0,94.53762655818248,Small-Cap,east_asia_n_pacific
5406.T,KOBE STEEL,"Kobe Steel, Ltd.",705292075008.0,94.56252635950449,Small-Cap,east_asia_n_pacific
2670.T,ABC-MART INC,"ABC-Mart,Inc.",701375119360.0,94.57734268711971,Small-Cap,east_asia_n_pacific
9009.T,KEISEI ELECTRIC RAILWAY CO,"Keisei Electric Railway Co., Ltd.",698433601536.0,94.5871622981682,Small-Cap,east_asia_n_pacific
3197.T,SKYLARK HOLDINGS CO LTD,"Skylark Holdings Co., Ltd.",698203635712.0,94.59206974802261,Small-Cap,east_asia_n_pacific
9962.T,MISUMI GROUP INC,MISUMI Group Inc.,694439837696.0,94.61652915286331,Small-Cap,east_asia_n_pacific
8953.T,JAPAN METROPOLITAN FUND INV COR,Japan Metropolitan Fund Investment Corporation,692667613184.0,94.62139769178751,Small-Cap,east_asia_n_pacific
600900.SS,CHINA YANGTZE POWER CO,"China Yangtze Power Co., Ltd.",681439395840.0,94.65031260150731,Small-Cap,east_asia_n_pacific
0728.HK,CHINA TELECOM,CHINA TELECOM,680244412416.0,94.65509382173008,Small-Cap,east_asia_n_pacific
3462.T,NOMURA REAL ESTATE MASTER FUND ,"Nomura Real Estate Master Fund, Inc.",678645792768.0,94.67419507590691,Small-Cap,east_asia_n_pacific
1944.T,KINDEN CORPORATION,Kinden Corporation,678130679808.0,94.68372940907497,Small-Cap,east_asia_n_pacific
4042.T,TOSOH CORP,Tosoh Corporation,676037525504.0,94.68848106043629,Small-Cap,east_asia_n_pacific
5332.T,TOTO LTD,TOTO LTD.,675566256128.0,94.69797894014353,Small-Cap,east_asia_n_pacific
4732.T,USS CO LTD,"USS Co., Ltd.",671491948544.0,94.71216809623282,Small-Cap,east_asia_n_pacific
3283.T,NIPPON PROLOGIS REIT INC,"Nippon Prologis REIT, Inc.",669412622336.0,94.74043666432284,Small-Cap,east_asia_n_pacific
3288.T,OPEN HOUSE GROUP CO LTD,"Open House Group Co., Ltd.",668081258496.0,94.74513239363024,Small-Cap,east_asia_n_pacific
WTON.JK,Wijaya Karya Beton Tbk.,PT Wijaya Karya Beton Tbk,662375694336.0,94.75914848399158,Small-Cap,east_asia_n_pacific
0386.HK,SINOPEC CORP,SINOPEC CORP,660238303232.0,94.77773025308984,Small-Cap,east_asia_n_pacific
9064.T,YAMATO HOLDINGS CO LTD,"Yamato Holdings Co., Ltd.",658807259136.0,94.7916338890065,Small-Cap,east_asia_n_pacific
7747.T,ASAHI INTECC CO LTD,"Asahi Intecc Co., Ltd.",657063280640.0,94.79625217647451,Small-Cap,east_asia_n_pacific
4183.T,MITSUI CHEMICALS INC,"Mitsui Chemicals, Inc.",653823574016.0,94.82848436494784,Small-Cap,east_asia_n_pacific
3291.T,IIDA GROUP HOLDINGS CO LTD,"Iida Group Holdings Co., Ltd.",644954193920.0,94.8557958756101,Small-Cap,east_asia_n_pacific
7163.T,SBI SUMISHIN NET BANK LTD,"SBI Sumishin Net Bank, Ltd.",643843424256.0,94.86032124493936,Small-Cap,east_asia_n_pacific
3635.T,KOEI TECMO HOLDINGS CO LTD,"Koei Tecmo Holdings Co., Ltd.",642410414080.0,94.86935591170194,Small-Cap,east_asia_n_pacific
1299.HK,AIA,AIA,635085651968.0,94.90520557620499,Small-Cap,east_asia_n_pacific
6460.T,SEGA SAMMY HLDGS INC,Sega Sammy Holdings Inc.,635057274880.0,94.90966919050283,Small-Cap,east_asia_n_pacific
6753.T,SHARP CORP,Sharp Corporation,634171293696.0,94.91412657752252,Small-Cap,east_asia_n_pacific
9041.T,KINTETSU GROUP HOLDINGS CO LTD,"Kintetsu Group Holdings Co.,Ltd.",634040090624.0,94.91858304235782,Small-Cap,east_asia_n_pacific
9508.T,KYUSHU ELECTRIC POWER CO INC,"Kyushu Electric Power Company, Incorporated",632506810368.0,94.923028730257,Small-Cap,east_asia_n_pacific
